"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Small Worlds.nlogo"
"vary-rewiring-probability"
"05/21/2024 17:14:12:169 +0900"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","rewiring-probability","[step]","average-path-length","clustering-coefficient"
"967","0.9661","1","3.414747474747475","0.023563492063492068"
"970","0.9691","1","3.42","0.037999037999038"
"972","0.9711","1","3.506262626262626","0.02861952861952862"
"971","0.9701","1","3.4634343434343435","0.019817219817219817"
"973","0.9721","1","3.477777777777778","0.021142857142857144"
"974","0.9731","1","3.504848484848485","0.048051948051948054"
"975","0.9741","1","3.448888888888889","0.03047619047619047"
"976","0.9751","1","3.445858585858586","0.035690476190476196"
"977","0.9761","1","3.4385858585858586","0.024642857142857143"
"980","0.9791","1","3.46989898989899","0.03480952380952381"
"979","0.9781","1","3.4367676767676767","0.029033041788143834"
"978","0.9771","1","3.4406060606060604","0.026976190476190473"
"981","0.9801","1","3.4723232323232325","0.040809523809523816"
"982","0.9811","1","3.4797979797979797","0.04122174122174123"
"983","0.9821","1","3.449090909090909","0.020202020202020207"
"985","0.9841","1","3.501010101010101","0.03038095238095238"
"984","0.9831","1","3.4793939393939395","0.04177489177489179"
"987","0.9861","1","3.428080808080808","0.007744107744107743"
"986","0.9851","1","3.4395959595959598","0.038500000000000006"
"988","0.9871","1","3.4214141414141412","0.028357142857142862"
"989","0.9881","1","3.4101010101010103","0.005333333333333333"
"990","0.9891","1","3.45959595959596","0.015632515632515633"
"992","0.9911","1","3.475151515151515","0.03492063492063493"
"991","0.9901","1","3.4585858585858587","0.036387686387686385"
"994","0.9931","1","3.44","0.027428571428571424"
"993","0.9921","1","3.4690909090909092","0.03397619047619047"
"995","0.9941","1","3.4882828282828284","0.034428571428571426"
"996","0.9951","1","3.426868686868687","0.03137301587301587"
"999","0.9981","1","3.4395959595959598","0.0382857142857143"
"1000","0.9991","1","3.4882828282828284","0.03196248196248196"
"997","0.9961","1","3.4812121212121214","0.04807142857142857"
"998","0.9971","1","3.4092929292929295","0.04586339586339588"
